 Date , SP500 , MSFT-US , AAPL-US , AMZN-US , BRK.B-US , FB-US , JNJ-US , JPM-US , GOOG-US , GOOGL-US , XOM-US , BAC-US , UNH-US , PFE-US , V-US , VZ-US , PG-US , T-US , INTC-US , CVX-US , WFC-US , NTRS-US , SBAC-US , ROK-US , CLX-US , FE-US , MAT-US , UAA-US , NFX-US , COTY-US , NWS-US 
 28/12/2017 ,0.0005361,-0.0020955,0.0004678,-0.002439,0.0011036,-0.0001686,-0.000995,0.0036312,-0.0032902,-0.0059308,0.0004763,0.0023545,0.0059153,0.0002749,0.0004373,0.0003746,-0.0024919,0.0046154,-0.0030199,-0.0008751,0.004424,0.012924,0.0119195,0.0040154,-0.0006035,0.0039565,-0.0172966,-0.0127226,0.0031368,0.012103,-0.0029941
 29/12/2017 ,-0.0057788,-0.0010512,-0.0075651,-0.0108936,-0.0089,-0.0086517,-0.0089374,-0.0106392,-0.0003057,-0.0019801,-0.0042858,-0.0110553,-0.0155838,-0.0002758,-0.0063615,-0.0082443,-0.0039028,-0.0086689,-0.001082,-0.0013561,-0.0128539,-0.0066626,-0.0012228,-0.008834,0.0006729,0.0045932,0.0045722,-0.0684312,-0.0220223,-0.0089685,-0.0059881
 01/01/2018 ,-0.0057788,-0.0010512,-0.0075651,-0.0108936,-0.0089,-0.0086517,-0.0089374,-0.0106392,-0.0003057,-0.0019801,-0.0042858,-0.0110553,-0.0155838,-0.0002758,-0.0063615,-0.0082443,-0.0039028,-0.0086689,-0.001082,-0.0013561,-0.0128539,-0.0066626,-0.0012228,-0.008834,0.0006729,0.0045932,0.0045722,-0.0684312,-0.0220223,-0.0089685,-0.0059881
 02/01/2018 ,0.0045012,-0.002032,0.0123412,0.0145137,-0.0082969,0.0210491,-0.0030788,0.002973,0.0158918,0.0191734,0.0144358,0.0050421,0.0006335,0.0016491,-0.0005236,0.0069601,-0.0138163,-0.013313,0.0101336,0.0148755,0.0008192,-0.0513163,-0.0150233,-0.0007582,-0.0255394,0.0032553,0.0389105,0.0301576,0.0332915,-0.0035089,0.009009
 03/01/2018 ,0.0056378,0.0034279,-0.0017388,0.0133805,0.0141624,0.0153398,0.0086107,0.0018542,0.0170721,0.0163791,0.0180835,-0.0033445,0.0083927,0.0071331,0.0060896,-0.0163226,-0.0020941,-0.0213153,-0.0046185,0.0082378,0.0055537,0.0047199,0.0179633,0.0178136,-0.014904,-0.0091324,0.00875,0.0417495,0.0030303,-0.0060333,0.0059525
 04/01/2018 ,0.001721,0.0060054,0.0028398,0.0038091,-0.0010453,-0.0030827,0.0007122,0.0062755,-0.0014706,-0.0012123,0.0003456,0.0073407,0.0004903,0.0021793,-0.0014624,0.0043918,0.0038533,0.0066225,0.0209099,0.0012505,0.0056469,0.0104479,-0.0066327,-0.0097703,0.006494,-0.0016465,-0.0136392,0.0101523,0.0035587,0.0055082,0.0014791
 05/01/2018 ,0.0043276,0.0060461,0.0089944,0.0095523,0.0020896,0.0067892,0.0072499,-0.0084202,0.0075229,0.0061987, -   ,-0.0013171,0.01572,0.0010866,0.0159843,-0.0060607,-0.0003287, -   ,0.0069773,-0.0005471,-0.0001593,0.0041347,0.0020919,-0.002693,-0.0002059,-0.0075806,0.018159,-0.0185529,0.0110283,0.0154307, -   
 08/01/2018 ,0.0018376,0.000907, -   ,0.0087945,0.0079045,0.0057692,0.0013408,0.0032363,0.0042732,0.0028893,0.0050751,-0.0036386,-0.0147722,-0.0073531,0.0061546,-0.0032345,0.0086881,0.0026211,0.0106167,0.00524,-0.0098947,0.0085606,-0.0021441,0.0102015,0.0085399,0.009299,-0.0270769,0.0050314,0.0268516,0.0004923,0.0029156
 09/01/2018 ,0.0000509,-0.0048506,-0.0012605,-0.0033416,-0.0015737,-0.0043985,0.0124324,0.0030355,-0.0028304,-0.0050517,-0.0019554,0.0023178,0.0049831,-0.000823,-0.0071684,-0.0097851,-0.0045915,-0.0037204,-0.024161,-0.0045939,-0.0006421,0.0147947,0.0038669,0.0002959,-0.0023209,-0.0105333,-0.0025221,-0.0039552,-0.0106048,0.0157872, -   
 10/01/2018 ,0.0009761,-0.0004554,0.0065258,0.0073726,0.0128571,0.0048144,0.0029257,0.0071253,0.0050223,0.0028365,-0.0105747,0.0059269,-0.0028021,0.0035773,0.0024435,0.0058376,-0.00484,-0.0205936,-0.0191553,0.0027278,0.0102435,0.0108001,-0.0131264,-0.0030089,-0.0070127,-0.006,-0.0025445,0.0026631,-0.0195909,0.0029326,-0.0029071
 11/01/2018 ,0.0052997,-0.0005673,0.0039523,0.0134472,0.0035444,-0.0033439,0.004579,0.0015361,-0.0007051,-0.0002337,0.0066002, -   ,0.0053975,-0.0021833,0.0087542,0.0042397,-0.0027656,-0.0051814,0.0142524,0.0283123,-0.010055,-0.0001888,-0.0241031,0.0164194,-0.0146427,0.0137445,-0.0070558,0.009901,0.010219,-0.0019455,0.0174418
 12/01/2018 ,0.0057975,0.0104883,0.0051652,0.0249786,0.0139432,0.0073571,0.0053105,0.0091357,0.018006,0.0185118,0.0036699,0.0100389,0.005232,-0.0024568,-0.0002498,-0.0015402,-0.0048862,0.0115133,-0.0048332,0.0106666,-0.0102848,0.0041191,-0.0068149,0.0084393,-0.0071141,-0.0036448,-0.0135484,-0.0219922,0.0034652,0.0131644,0.0057306
 15/01/2018 ,0.0057975,0.0104883,0.0051652,0.0249786,0.0139432,0.0073571,0.0053105,0.0091357,0.018006,0.0185118,0.0036699,0.0100389,0.005232,-0.0024568,-0.0002498,-0.0015402,-0.0048862,0.0115133,-0.0048332,0.0106666,-0.0102848,0.0041191,-0.0068149,0.0084393,-0.0071141,-0.0036448,-0.0135484,-0.0219922,0.0034652,0.0131644,0.0057306
 16/01/2018 ,-0.008053,-0.0194229,-0.0096119,-0.0137113,-0.0132789,-0.017135,0.003005,0.0068155,-0.0094922,-0.0084275,-0.0087758,-0.015753,-0.0020141,0.0008201,-0.0065193,-0.000387,0.0008874,-0.0048781,-0.0094144,-0.0124186,-0.0046187,-0.0099369,0.0150495,-0.0148006,0.0067868,-0.0089434,-0.0130548,-0.0579809,-0.0243205,-0.0211133,-0.0170455
 17/01/2018 ,0.0063088,0.0118994,0.0167473,-0.0131378,0.01057,-0.0092603,-0.0058171,0.0098309,0.0051145,0.0024112,0.0091745,0.0058065,0.0160225,0.0097773,0.0064358,-0.001737,0.0070672,0.0021756,0.0194054,0.0012862,0.0163883,-0.0033567,0.0109567,0.0008237,0.0095132,0.0006689,0.0006601,-0.0036023, -   ,0.0043669,0.0086206
 18/01/2018 ,-0.0015594,0.0033407,-0.0006132,-0.0004869,-0.011499,0.0093752,-0.000068,0.0044341,-0.0014318,-0.0029666,-0.0038737,0.0047877,0.0163004,-0.0048425,0.0048155,-0.0067437,-0.0006649,0.0084148,0.0018016,-0.0057425,0.0012528,-0.017161,0.0047237,-0.0099464,-0.0085887,-0.0100468,0.0066094,-0.0108303,-0.0171861,-0.0272239,-0.0085469
 19/01/2018 ,0.0027474,-0.0015532,-0.0008398,-0.0132774,-0.000937,0.002433,-0.0006781,-0.0081622,0.0050184,0.0048066,-0.0047962,0.0044331,-0.0033991,-0.0067222,-0.0028445,0.0032856,0.0087504,-0.0042816,0.0044823,-0.0040204,0.0010913,0.0069024,0.0246601,-0.0081875,0.0015315,-0.0084316,0.061144,0.0364697,-0.0041841,0.0219015,0.0028571
 22/01/2018 ,0.0084758,0.0178889,-0.0016919,0.0232352,0.0125651,0.0252765,0.0076867,0.0148234,0.0161056,0.0177825,0.0123895,0.0085254,-0.0001232,0.0010843,0.0118824,0.0270893,0.0111135,0.0180109,0.0212054,0.0095962,0.0114063,0.0096804,0.012685,-0.0003431,0.0049383,0.0096455,0.0006219,0.0363248,0.0112559,0.0150631, -   
 23/01/2018 ,0.0014391, -   ,-0.0014665,0.0182723,-0.0022218,0.0177372,-0.0349074,0.0047506,0.0087253,0.0047411,0.0005668,0.0018833,0.0091361, -   ,0.0004012,-0.0250916,-0.0085728,-0.0200264,0.0054572,-0.0102735,0.0027988,0.0035677,0.0005352,0.0033825,-0.0009744,-0.018706,0.1037912,0.0337931,-0.00558,-0.0071701,-0.0057306
 24/01/2018 ,-0.0027694,-0.0078876,-0.0170945,-0.0125907,-0.0023598,-0.0175891,-0.0099652,0.007052,-0.0111184,-0.0115529,0.0004521,0.0024994,-0.0047152,-0.001622,-0.0039984,0.0074322,-0.0084213,-0.0072406,-0.0084969,0.0000761,0.0081603,-0.0169444,0.0041605,-0.0308905,-0.0091252,-0.0250784,-0.0181922,0.0026864,0.0032334,-0.0225419,0.0028819
 25/01/2018 ,-0.0024559,-0.00146,-0.0194551,0.0072734,-0.0052719,-0.0025007,0.0146861,-0.0029301,-0.0018422,0.0012111,-0.0020328,-0.0046525,0.0017569,0.0070329,0.0017599,0.0001843,-0.003834,0.0097063,-0.0126417,-0.0084243,-0.0007608,-0.0226174,0.0082894,-0.0069119,0.0267707,0.0272087,-0.0319953,-0.0318937,-0.0148601,-0.007353,-0.0057472
 26/01/2018 ,0.0089167,0.0100944,-0.0028489,0.0072126,0.0077487,0.011984,0.005744,0.0053587,0.0006468,0.0000253,0.0040613,0.0028029,0.0141633,0.0458444,0.0043731,0.0042208,-0.0049904,0.0096102,0.0351386,0.0036723,0.0006072,0.0114308,0.0066024,0.0163713,-0.0162758,-0.0123115,-0.0077844,0.004811,0.0044366, -   ,0.0057471
 29/01/2018 ,-0.0047781,-0.0128233,-0.0129291,0.0060319,-0.0077826,-0.0146755,-0.0080775,0.0015514,-0.000765,-0.0012795,-0.006547,0.0009302,-0.0075014,0.0005128,-0.0149913,0.010265,-0.0094653,0.0035012,0.0076613,-0.0121481,0.000608,0.0045088,-0.0134435,-0.0112837,-0.0101123,0.0006219,-0.015873,0.0076283,-0.0124444,-0.0223325,-0.0057306
 30/01/2018 ,-0.0036396,-0.0060022,0.0087297,0.0246941,-0.002605,0.0224578,-0.0067644,-0.0036355,-0.003545,-0.0002972,-0.0086817,-0.0021909,0.0161886,-0.0107301,-0.0021805,-0.0073665,0.0014972,0.002141,-0.013945,-0.0186505,-0.0022927,-0.0072327,0.004023,0.0056377,0.0053901,0.0084243,-0.0024953,-0.0132867,-0.0309058,0.0010168, -   
 31/01/2018 ,-0.0030363,0.0134401,0.0033558,-0.0002825,-0.0028373,-0.0078569,-0.0307217,0.0001729,-0.0005382,-0.0013431,0.008549,-0.00156,-0.0249547,-0.0232067,0.0036356,0.0014817,-0.0054141,0.0008018,-0.0221411,-0.0005581,0.0078137,-0.0033101,0.0248429,-0.0180671,-0.0016909,0.0201552,-0.0136986,-0.019802,-0.0078345,-0.0045685,0.0145347
 01/02/2018 ,0.0019635,-0.0055913,0.0036792,-0.0380623,0.0128677,0.025874,0.018105,0.0095016,0.0043781,0.0047619,0.0179428,0.015625,-0.0001699,0.0060094,0.0078563,-0.0034871,-0.0034823,0.0168787,-0.0009434,-0.0002388,0.0021415,0.0186988,0.0018348,0.0105524,-0.0088289,-0.0085109,-0.0266836,0.0123367,0.0097638,-0.0352938,-0.0086705
 02/02/2018 ,-0.0166576,-0.0198634,-0.0331325,-0.0321107,-0.0325685,-0.0091648,-0.009639,-0.0189716,-0.0090018,-0.007291,-0.0070478,-0.0151048,-0.0048068,0.0002732,-0.0227125,-0.02377,-0.0153108,-0.0245964,-0.0247253,-0.0433238,-0.0192867,-0.0207769,-0.0003463,-0.0179683,-0.0297214,-0.0116958,0.1447368,-0.012301,-0.0410613,-0.0398936,-0.0204678
 05/02/2018 ,-0.0336074,-0.0282687,-0.0164047,-0.0089974,-0.0422892,-0.0303322,-0.0453214,-0.0371682,-0.031909,-0.0347262,-0.0427472,-0.0276351,-0.0466658,-0.0496164,-0.0204717,-0.0384615,-0.0348851,-0.0312087,-0.0394823,-0.0373536,-0.0091993,-0.0370726,-0.0287446,-0.0417944,-0.0245776,-0.0131169,-0.0103659,-0.0401189,-0.0196667,-0.0346366,-0.0388059
 06/02/2018 ,0.030733,0.0510992,0.0529612,0.0597741,0.0418845,0.0377443,0.0139989,0.049228,0.0520065,0.048792,-0.002038,0.0608638,0.0611686,0.0327867,0.0414062,0.028115,0.0229727,0.020787,0.020218,0.0537771,0.0065899,0.0415125,-0.0050348,0.0577181,0.0398822,-0.0003236,0.0551033,0.037213,0.0256055,0.0313611,0.0443038
 07/02/2018 ,-0.0034523,-0.0097247,-0.0217373,-0.022236,-0.0080693,-0.0215585,-0.0035635,0.0118332,-0.0304751,-0.027245,-0.0191228,0.0041773,0.0156974,-0.0042699,-0.0036639,0.0075054,-0.0055894,0.0032597,0.0139076,-0.0179727,0.0105375,0.0006954,0.0082349,0.0042022,-0.0228576,-0.0016204,0.019796,0.0068337,-0.0351708,0.0045977,-0.0030581
 08/02/2018 ,-0.0387373,-0.052391,-0.0320668,-0.0553797,-0.0446674,-0.0520966,-0.0347567,-0.0462382,-0.0510607,-0.0492136,-0.017691,-0.0501437,-0.0393644,-0.0391429,-0.0474358,-0.0363529,-0.022065,-0.0357819,-0.0558745,-0.0249197,-0.0336647,-0.0452561,-0.0404586,-0.0513269,0.0029832,-0.0019545,-0.0571597,-0.005299,-0.0766538,0.0235897,-0.0185758
 09/02/2018 ,0.0068299,0.0217844,-0.0042018,-0.0246744,0.0017375,0.0077249,0.0157623,0.008616,0.0201819,0.0198756,-0.0061638,0.0053032,0.013578,-0.0008774,0.0154517,0.005645,-0.0130897,0.0061399,0.0103449,0.0014116,-0.0001781,-0.0011283,-0.0054172,0.0102662,0.001789,0.0172301,0.0766833,0.0361718,-0.0233083,0.0127486, -   
 12/02/2018 ,0.0073007,0.0044514,0.0265617,0.0157987,0.0019143,-0.0036711,0.0020769,0.0051273,0.0037595,-0.0019968,-0.0081765,0.0163294,0.0146108,0.0060956,0.0057729,-0.0021904,0.0089319,0.001101,0.0154019,-0.0071428,0.0024841,0.0127409,-0.003869,0.0010746,-0.0068307,0.003824,0.0140187,0.024478,0.0128593,0.01998,0.0031055
 13/02/2018 ,0.0062994,0.0101203,0.0147576,0.0206215,0.0020751,-0.0140645,0.0058046,0.0099712,0.0067943,0.0039429,0.0026282,0.0045103,0.0156398,0.0107029,0.0042426,0.0034062,0.0043129,0.0085421,-0.0029154,-0.0004412,0.0346057,0.0099624,0.014582,0.0025004,0.0086321,0.0151802,-0.0510441,0.0340557,-0.0124811,0.0103194,0.0247679
 14/02/2018 ,0.0178862,0.0259859,0.0265264,0.0318578,0.0177629,0.0349957,0.0017768,0.0213087,0.0197817,0.017433,0.0088403,0.0266283,0.017026,0.014121,0.0272912,-0.005024,-0.0046878,0.0002745,0.0297255,0.0100443,0.0293864,0.0379018,0.018674,0.0198975,0.003819,0.0015674,0.0153752,0.0895706,0.0400778,0.0386119,0.0121213
 15/02/2018 ,0.0065378,0.0158975,0.0188469,-0.0034972,0.0075106,-0.0029917,0.0086856,-0.0019872,0.0096843,0.0073008,-0.0053511,-0.0055574,-0.0141755,0.0096126,0.0047658,0.0038346,0.0177844,0.0145324,0.0008718,-0.0029239,0.0033433,0.0014462,0.0258457,-0.0058827,0.0136152,0.0234081,0.025393,0.0395257,-0.0439151, -   ,-0.0059881
 16/02/2018 ,0.0018628,-0.0048674,0.0004062,-0.0059559,-0.0009804,-0.0091067,0.0167228,0.0011348,0.0058709,0.0019389,0.0051215,-0.0009376,0.0149563,0.0139821,0.0018087,0.0092574,0.0047438,0.0043268,-0.0055658,-0.001869,0.0046925,0.0117715,0.0142129,-0.0037048,0.0081911,0.0042566,-0.0195498,-0.0487671,0.013302,0.0014006,-0.0060422
 19/02/2018 ,0.0018628,-0.0048674,0.0004062,-0.0059559,-0.0009804,-0.0091067,0.0167228,0.0011348,0.0058709,0.0019389,0.0051215,-0.0009376,0.0149563,0.0139821,0.0018087,0.0092574,0.0047438,0.0043268,-0.0055658,-0.001869,0.0046925,0.0117715,0.0142129,-0.0037048,0.0081911,0.0042566,-0.0195498,-0.0487671,0.013302,0.0014006,-0.0060422
 20/02/2018 ,-0.0035767,0.0136103,-0.0011625,0.0151124,-0.0014262,0.0013654,-0.0150521,0.0005232,0.0109026,0.0099107,-0.0094154,-0.0009386,-0.0054847,-0.0002778,0.0054389,-0.0184591,-0.0103419,-0.0029828,0.0189178,-0.0115781,0.0015034,0.002393,0.0098173,0.002062,-0.0187443,-0.0009139,-0.0006068,-0.0023283,-0.0115252,-0.0144185,-0.0212767
 21/02/2018 ,-0.0070574,-0.0160249,-0.0101834,-0.0014007,-0.0073086,0.0067908,-0.0068042,0.0016522,0.0044014,0.0041926,-0.0122659,0.0022013,-0.0045102,-0.0058384,-0.0132733,-0.0172131,-0.0131596,-0.0125102,-0.0156417,-0.0187151,-0.0021718,0.0017109,0.0004131,-0.0034132,-0.0198682,-0.0223815,0.0352798,-0.0064177,-0.0464447,-0.018405, -   
 22/02/2018 ,-0.0023834,-0.0034763,0.0040744,-0.0067007,-0.0041673,0.0016228,-0.0014604,-0.0045022,-0.0085649,-0.0082829,0.0074368,-0.0093779,0.0034908,-0.0036243,-0.0024032,-0.0078756,0.004598, -   ,-0.0073689,0.0031036,-0.017869,-0.0154138,0.0040486,0.00314,0.0059266,0.0036585,-0.0240469,-0.0235018,-0.0059322,-0.0152526,0.0122699
 23/02/2018 ,0.0115988,0.0141241,0.0105372,0.0031163,0.0068027,0.0188438,0.014836,0.0173447,0.0127175,0.0084297,0.018925,0.0072327,0.0099166,0.0091845,0.011187,0.004159,0.0004937,0.0046512,0.0299957,0.0192829,0.0016929,0.0167941,0.0049396,-0.0065881,0.011567,0.0245528,-0.0077519,0.0149076,0.0418251,0.0028984,0.0090361
 26/02/2018 ,0.008062,0.010805,0.0148568,0.0084482,0.0140099,0.0018962,0.0027333,0.0053326,0.0141426,0.0104607,0.0141497,0.0077711,0.0104473,0.0220446,0.0081728,0.0075944,0.0022099,0.0143515,0.0188798,0.0125463,0.003682,0.0157723,-0.0010988,0.0106229,0.012393,-0.0067847,-0.0074074,0.0117302,0.0044444,-0.0081691,0.0059525
 27/02/2018 ,-0.0130087,-0.0160851,-0.0039642,-0.0082125,-0.0110377,-0.0162104,-0.0040845,-0.0130351,-0.0201097,-0.0228994,-0.0189873,0.0003094,-0.0080204,-0.0072836,-0.0106656,-0.0199919,-0.0164855,-0.014698,0.0109379,-0.0109689,-0.0136598,-0.0086611,0.008528,-0.0197536,-0.0094347,-0.0260507,-0.005604,-0.033468,-0.0202102,-0.0335931,-0.008902
 28/02/2018 ,-0.0145073,-0.0112821,-0.0063596,-0.0046462,-0.0180095,-0.0218321,-0.0156878,-0.0196909,-0.0162952,-0.0161141,-0.030962,-0.0120037,-0.0352359,-0.0194435,-0.005742,-0.0209189,-0.0267725,-0.0236687,-0.0177361,-0.0269518,-0.0178241,-0.0210819,-0.0403344,-0.0270153,-0.0134515,-0.0194115,-0.0074906,-0.0189349,-0.0422824,-0.0257185,-0.0208955
 01/03/2018 ,-0.0138295,-0.012129,-0.0198274,-0.0133126,-0.0255778,-0.0171499,-0.014174,-0.0177521,-0.034616,-0.0343656,-0.0043692,-0.0183974,-0.0055383,-0.0135658,-0.023203,0.0056616,0.0038265,-0.0085375,-0.0335354,0.0045727,-0.0161373,-0.0224423,-0.0165641,-0.0242591,0.0053455,-0.0009277,-0.0031447,-0.0329539,-0.0021368,-0.0057441,-0.01227
 02/03/2018 ,0.0121705,0.0160516,0.0197339,0.0212035,0.0068007,0.0192163,0.01505,0.0082748,0.0245375,0.0247264,0.0088128,0.0163881,0.0088706,0.0112519,0.0141069,0.0089902,0.012997,0.0097222,0.0377118,0.0012556,0.0086087,0.0170957,-0.0039085,0.0191714,0.0148813,0.0006199,0.0520635,0.0670846,0.0283262,0.0263854,0.0125391
 05/03/2018 ,0.0148747,0.0140783,0.009189,0.0196555,0.0182365,0.0238365,0.009018,0.0268629,0.0146865,0.0154249,0.0138243,0.0248804,0.0224292,0.008375,0.0118722,0.0116304,0.0127397,0.0138123,0.0242948,0.0157091,0.01373,0.0269384,0.0298409,0.0215466,0.0151202,0.013354,-0.0048485,0.0375223,0.0179541,0.0088679,0.0186335
 06/03/2018 ,-0.0007545,-0.010812,-0.0069697,0.0028959,-0.0015132,-0.0110023,-0.0136924,-0.0041508,-0.0037845,-0.0010915,-0.0063909,-0.0058823,-0.0119694,-0.0099338,-0.0144102,0.0028717,-0.0048501,0.0010862,0.0109649,-0.0017568,-0.01109,-0.0001875,-0.0052755,-0.0052615,-0.003989,-0.0215053,-0.0012151,0.0126437,-0.0595865,-0.0097739,0.0121952
 07/03/2018 ,0.0061324,0.007514,0.0005145,0.012106,0.0096368,0.0278058,0.0122371,0.0086155,0.0187754,0.0203327,-0.0098666,0.0151419,0.0130154,0.0092696,0.0151628,0.0061805,-0.0046521,0.0087457,0.0227182,0.0078795,0.0035461,0.0183574,0.0176912,0.0153898,-0.0091834,-0.0053526,-0.0232274,0.0034642,-0.0030422,0.0047069, -   
 08/03/2018 ,0.0022761,0.0016973,0.0083201,0.0012,0.0047475,-0.0066463,0.0211088,-0.0032143,0.0095757,0.0109023,-0.0051007,0.0003107,-0.0140394,0.0141704,0.0021318,0.0024545,0.0101049,0.0054184,-0.0202741,-0.0109074,-0.0005286,0.00158,0.0338727,0.0059642,0.0175222,0.0018903,-0.0031211,-0.0166189,0.0177489,0.0010362,-0.0120482
 09/03/2018 ,0.0122271,0.0131179,0.0113508,0.0098433,0.0289442,0.0071774,0.009735,0.0127843,0.021162,0.0187275,-0.0034751,0.0076994,-0.0030075,0.0043703,0.0102232,-0.003862,0.001372,-0.0032285,0.0179442,0.0254571,0.0187193,0.0197126,0.0123434,0.0211653,-0.0123114,0.0267296,-0.0188492,-0.0133102,-0.0184796,-0.0015442,0.0151058
 12/03/2018 ,-0.0026948,0.0027979,0.0079317,0.0036356,-0.0064728,-0.0025374,-0.0087442,-0.0028813,0.0005585,0.0007553,0.0049421,0.0045888,-0.0152071,-0.0083966,-0.0040882,-0.004691,-0.0046116,0.0083673,-0.0065561,-0.0060426,-0.0042904,-0.0102133,0.0119219,-0.0058202,-0.0094219, -   ,-0.0006667,0.0076246,-0.000429,-0.0113343, -   
 13/03/2018 ,-0.0096694,-0.0267009,-0.0143492,-0.017191,-0.016738,-0.0200959,0.0041107,-0.0164975,-0.0272051,-0.0272394,-0.0106199,-0.0185017,0.0152553,-0.0013586,-0.0084508,-0.0071429,-0.0035001,-0.0042611,-0.0140899,-0.0065683,-0.0142147,-0.0148833,0.0032984,-0.0168089,0.0022918,0.0060995,-0.0353333,-0.04,0.0034159, -   ,-0.0147929
 14/03/2018 ,-0.0088607,-0.0133515,-0.010426,-0.003757,-0.0162072,0.0087076,-0.0215911,-0.0138127,0.0037373,0.0026968,-0.0139337,-0.012596,-0.0077049,-0.0133008,-0.0117704,-0.0098097,-0.0086586,-0.0148977,-0.0038417,-0.0158146,-0.0212583,-0.0248169,-0.0001175,-0.0179899,-0.0206429,0.0115011,-0.0186851,-0.032491,0.0008503,-0.0124935,-0.0059701
 15/03/2018 ,-0.0025197,0.0069498,0.0008403,-0.0079498,-0.0022565,0.0033835,0.0038473,-0.0054373,-0.0003304,0.0009047,0.0009414,-0.0058842,0.0161627,0.0063275,0.002274,-0.0049452,-0.0053103,-0.0013479,-0.0258471,0.0019071,0.0010569,-0.0066473,-0.0055637,-0.0109914,-0.0105067,0.0068758,-0.0078853,-0.011194,0.0021079,-0.0195354, -   
 16/03/2018 ,0.0005235,-0.000845,-0.0035264,-0.0074331,-0.0076717,0.0032522,0.0039051,0.0008671,-0.0159513,-0.0181157,0.0102205,0.0018685,-0.0078378,0.0038208,0.0054905,0.0030984,0.0005068,-0.0024264, -   , -   ,-0.0191262,0.0087504,-0.0057173,0.0123251,0.0097447,0.0062353, -   ,0.0195214,0.0159062,0.0189495,0.0089019
 19/03/2018 ,-0.0103816,-0.0090678,-0.0113918,-0.0061755,-0.0139218,-0.0251398,-0.0233219,-0.0049522,-0.0180266,-0.0158263,-0.0113335,-0.0046686,-0.0099423,-0.0127715,-0.0058901,-0.0045331,-0.0039254,-0.0108167,0.0017737,-0.0102546,-0.0071581,-0.0054981,0.0015412,-0.0079037,0.0009346,-0.0032448,-0.0406386,0.005604,-0.0321772,-0.0143235,-0.0117995
 20/03/2018 ,0.0006961,0.0008597, -   ,0.0233304,0.002448,0.0040604,0.0032881,-0.0020022,-0.0011738,-0.0023671,-0.0030989,-0.0024954,0.007195,-0.0010996,0.0124008,-0.0146695,-0.0054609,-0.0092693,0.0131681,-0.0004366,-0.0155998,-0.0070955,0.0017748,-0.003826,-0.0052796,-0.0023655,-0.0226074,-0.0086741,0.0008554,-0.014485, -   
 21/03/2018 ,-0.0011271,-0.0048424,-0.0215379,-0.0028933,-0.002678,0.0278519,-0.001598,-0.0006098,-0.0017021,0.0013088,0.0109121,-0.0040625,-0.01603,-0.0060292,-0.0134508,-0.0085972,-0.0129405,-0.0093561,0.000194,0.0179161,-0.0041803,0.0048857,-0.0167128,-0.0054831,-0.0240069,0.0091855,-0.0153846,-0.0025016,0.0512929,-0.0016314,0.0059526
 22/03/2018 ,-0.0177122,-0.0161618,-0.0067648,-0.013127,-0.0273157,-0.007464,-0.0236837,-0.0287102,-0.0303176,-0.0248701,-0.0123621,-0.0283078,-0.0290547,-0.0119345,-0.0180852,-0.0046707,-0.0054664,-0.0161336,0.0017737,-0.0160104,-0.0309906,-0.0318286,0.0194368,-0.0173126,0.0078696,0.0138316,0.0117647,-0.0012698,-0.0106036,-0.0054643,-0.0089022
 23/03/2018 ,-0.022084,-0.0259218,-0.0204882,-0.0282324,-0.0279798,-0.0365691,-0.0198229,-0.0295637,-0.0243164,-0.0236073,-0.0124645,-0.0495275,-0.014832,-0.028177,-0.0241054,-0.0163621,-0.0114598,-0.0189425,-0.0243131,-0.0121536,-0.0330047,-0.0289035,-0.0030698,-0.0305557,-0.0115217,-0.0203251,0.0208333,-0.0062972,-0.00123,-0.0065969,-0.0419162
 26/03/2018 ,0.0149655,0.0349851,0.0279646,0.016902,0.0123921,-0.0047258,0.0077525,0.0102573,0.0068929,0.0033219,0.0047523,0.0184008,0.0180307,0.0031493,0.0130154,0.0061992,-0.0020893,-0.0105534,0.0342923,0.0097164,0.0065448,0.0246793,0.0174831,0.0189341,-0.0072724,0.0062168,-0.0232558,0.041875,-0.0032376,0.0092946,-0.003096
 27/03/2018 ,-0.0205993,-0.0576153,-0.0307462,-0.0479204,-0.0215982,-0.026166,0.0007866,-0.0261097,-0.0544685,-0.0535389,-0.0040541,-0.0368678,-0.0107116,-0.0048324,-0.0339039,0.0044586,0.0164643,0.0014348,-0.0343332,-0.0094168,-0.0248093,-0.0274772,-0.0184651,-0.0227927,0.0176343,0.0137989,0.0122794,-0.0126126,-0.0405351,-0.0065182,-0.0093167
 28/03/2018 ,-0.0024126,-0.0047875,-0.0046039,-0.0107671,0.0025488,0.0090999,-0.0014103,-0.0025858,0.0065731,0.0032638,-0.0126119,-0.0134275,-0.0017817,0.003411,0.0005131,0.0022969,0.0114175,0.0076509,-0.017822,-0.0246236,0.0062549,-0.0043319,-0.0005277,-0.0086257,0.0279246,-0.0075035,-0.0030441,-0.0078979,-0.0167997,-0.0076129,-0.0094044
 29/03/2018 ,0.0101208,0.012087,-0.0001489,0.0294026,0.0070679,0.0299065,0.0014064,0.0135483,0.0199282,0.0256425,0.0174554,0.0142037,-0.0245237,-0.0008445,0.0164854,-0.0078839,-0.0018884,-0.0008407,0.0420169,0.0155846,0.006723,0.0161593,0.0005268,-0.0053671,0.0157969,-0.0096098,0.0045837,-0.0006112,0.0369427,-0.0054348,0.0189873
