Date,MSFT-US,AAPL-US,AMZN-US,BRK.B-US,FB-US,JNJ-US,GOOGL-US,XOM-US,UNH-US,PFE-US,V-US,VZ-US,PG-US,T-US,INTC-US,CVX-US,SBAC-US,ROK-US,CLX-US,FE-US,MAT-US,UAA-US,NFX-US,COTY-US,NWS-US
30/12/2016,59.274975,111.39243,749.87,162.98,115.05,107.868614,792.45,81.63759,154.968,29.64848,76.70674,47.609528,77.58938,37.024406,33.98229,106.86098,103.26,127.79056,112.37292,27.816044,26.452494,29.05,40.5,16.750973,11.378274
02/01/2017,59.274975,111.39243,749.87,162.98,115.05,107.868614,792.45,81.63759,154.968,29.64848,76.70674,47.609528,77.58938,37.024406,33.98229,106.86098,103.26,127.79056,112.37292,27.816044,26.452494,29.05,40.5,16.750973,11.378274
03/01/2017,59.6947,111.70982,753.67,163.83,116.86,108.458466,808.01,82.207405,156.33333,30.123146,78.161835,48.679806,77.70011,37.450977,34.29147,106.99716,105.53,131.72697,113.30921,27.798082,27.345446,29.87,42.16,17.080322,11.61934
04/01/2017,59.4276,111.584785,757.18,164.08,118.69,108.280556,807.77,81.30293,156.77878,30.387867,78.80089,48.6263,77.97696,37.233345,34.11346,106.96994,105.68,131.1755,114.16123,27.816044,28.094376,30.54,42.49,17.38222,11.812191
05/01/2017,59.4276,112.15223,780.45,163.3,120.67,109.41347,813.02,80.09094,157.04019,30.679976,79.725075,48.733322,78.49372,37.128883,34.05724,106.506905,104.28,130.9663,114.88217,27.708263,29.707449,30.29,42.98,17.299885,11.812191
06/01/2017,59.942703,113.40254,795.99,163.41,123.41,108.88916,825.21,80.04571,157.26291,30.561296,80.82621,48.009926,78.46604,36.389114,34.17904,106.080185,103.52,131.69843,114.71364,27.959747,29.256172,30.47,42.97,17.45541,11.812191
09/01/2017,59.75193,114.44125,796.92,162.02,124.9,108.87042,827.18,78.725174,156.8175,30.552174,80.37397,47.487103,77.884674,35.931175,34.30084,105.172264,102.99,131.50829,113.57137,27.851969,29.30418,30.47,42.32,17.244995,11.95683
10/01/2017,59.73285,114.55666,795.9,161.47,124.35,108.75807,826.01,77.721214,156.45921,30.52479,79.94137,47.55921,77.04493,35.939976,34.23526,104.37331,102.6,132.66826,111.7737,27.277147,28.718481,30.71,41.61,17.34563,12.053258
11/01/2017,60.27657,115.172195,799.02,162.23,126.09,107.4192,829.86,78.51715,156.75938,29.96797,80.42313,47.28879,77.28486,35.763847,34.6194,105.25399,104.71,134.69353,111.15576,27.600487,28.334415,30.55,42.15,16.997984,12.101469
12/01/2017,59.723312,114.691315,813.64,161.41,126.62,107.3162,829.53,78.09205,157.21451,29.758018,80.000374,47.487103,77.3679,36.116108,34.39453,105.4628,105.12,133.83778,111.50219,27.555576,28.411228,30.38,42.5,16.96139,12.005044
13/01/2017,59.809162,114.48934,817.14,161.9,128.34,107.297485,830.94,78.101105,156.67227,29.684992,79.803734,47.369915,77.52479,36.072075,34.46949,105.66254,105.57,135.00732,111.914154,27.492708,28.344015,30.08,41.9,17.126062,12.005044
16/01/2017,59.809162,114.48934,817.14,161.9,128.34,107.297485,830.94,78.101105,156.67227,29.684992,79.803734,47.369915,77.52479,36.072075,34.46949,105.66254,105.57,135.00732,111.914154,27.492708,28.344015,30.08,41.9,17.126062,12.005044
17/01/2017,59.646996,115.41265,809.72,159.64,127.87,107.55027,827.46,79.01461,155.56836,29.265097,79.89222,47.541187,78.63216,36.204178,34.47886,105.571754,106.39,132.77289,113.59011,27.977713,29.678642,30.14,42.11,17.473707,12.246108
18/01/2017,59.61839,115.40302,807.48,160.49,127.92,107.391106,829.02,78.03777,152.74092,29.237709,80.21666,47.09949,78.99444,35.931175,34.441376,105.26306,107.06,133.07713,113.20623,27.627428,29.256172,29.35,41.67,17.31818,12.101469
19/01/2017,59.4276,115.20105,809.04,159.41,127.55,106.922966,824.37,76.635864,153.67047,28.936478,80.35432,47.198647,78.780495,36.107304,34.263367,104.93623,105.76,133.11514,112.58827,27.223259,28.872105,29.2,41.62,17.016281,12.005044
20/01/2017,59.847317,115.41265,808.33,160.21,127.04,106.87615,828.17,77.685036,153.63177,29.000376,80.46245,47.523155,81.33832,36.50361,34.610023,104.95437,105.53,133.64763,113.68372,26.980757,28.824099,29.02,41.82,17.400518,11.908618
23/01/2017,60.05717,115.48958,817.88,158.81,128.93,106.65145,844.43,76.85293,154.02878,28.717402,80.76723,47.243713,80.88255,36.987972,34.450752,104.76372,104.84,133.13416,114.04188,26.594545,29.035334,28.45,41.16,17.162655,11.95683
24/01/2017,60.591354,115.38379,822.44,160.72,129.37,104.638466,849.53,76.96145,155.34563,28.434425,81.829056,45.17945,81.71966,36.42434,35.247128,105.653465,104.1,135.04533,114.626236,26.5676,29.947489,28.54,42.42,17.38222,12.149684
25/01/2017,60.743973,117.22077,836.52,164.25,131.48,105.61218,858.45,77.18758,156.13,28.562222,82.487785,44.863953,81.06858,36.450768,35.41578,106.44334,103.5,145.48535,114.48485,26.765194,30.30275,29.3,42.5,17.867096,12.246108
26/01/2017,61.30677,117.27849,839.15,164.92,132.78,104.71334,856.98,77.42274,157.59215,28.553091,81.838875,44.278023,80.54772,36.78542,35.190918,105.81689,104.91,145.3998,114.654495,26.783157,24.954641,29.13,42.16,17.903688,12.101469
27/01/2017,62.747158,117.288086,835.77,164.4,132.18,106.155205,845.03,77.341354,157.82452,28.68089,82.359955,44.710705,80.659325,36.996777,35.58443,103.31106,104.03,143.3365,113.5612,26.935846,25.434721,29.13,41.78,17.83965,12.197895
30/01/2017,62.127117,116.980316,830.38,164.8,130.98,105.921135,823.83,76.75344,156.95303,28.580477,82.29113,44.503387,80.68723,36.82945,35.059753,101.522484,104.3,141.96732,113.39155,26.783157,25.271494,28.94,40.12,17.244995,12.246108
31/01/2017,61.66926,116.71102,823.48,164.14,130.32,106.03349,820.19,75.8761,156.96274,28.963858,81.31781,44.17887,81.47783,37.12888,34.497597,101.09575,105.26,140.71223,113.09938,27.232237,25.165876,21.49,40.08,17.565193,12.197895
01/02/2017,60.648586,123.82814,832.35,163.61,133.23,106.01478,815.24,75.016846,157.5534,29.203613,81.052345,43.619984,81.2267,37.040806,34.216515,100.77799,103.86,140.49353,113.787415,26.80112,24.493761,21.44,39.89,17.32733,12.246108
02/02/2017,60.25749,123.616554,839.95,163,130.84,106.333115,818.26,75.47813,155.66518,29.25894,80.91472,43.52083,81.62665,36.265823,34.366432,101.876564,104.39,140.38895,113.32558,26.89992,24.743404,20.65,40.51,17.684122,12.149684
03/02/2017,60.743973,124.14554,810.2,163.94,130.98,106.39864,820.13,75.55952,156.74002,29.59091,84.63109,43.79126,81.30112,36.32747,34.460793,103.11131,105.69,142.36667,117.9438,27.172644,24.791412,20.7,41.63,17.74816,12.149684
06/02/2017,60.705826,125.30927,807.64,163.42,132.06,106.17394,821.62,75.3515,155.42313,29.720005,84.3853,43.295467,81.2918,36.16014,34.22488,102.57565,104.4,142.58537,116.66201,27.163555,24.887428,20.6,40.71,17.63838,12.101469
07/02/2017,60.5055,126.50188,812.5,162.93,131.84,106.24885,829.23,74.8631,155.44249,29.581686,84.33612,43.304485,81.85918,36.212986,34.300365,101.132065,104.79,142.06241,118.11346,27.26355,24.84902,20.47,39.02,17.857943,12.101469
08/02/2017,60.41965,126.99239,819.71,162.87,134.2,106.17394,829.88,74.37022,155.22945,29.637014,83.657745,43.601955,82.156815,36.29224,34.32868,101.30457,106.86,141.32076,119.753395,27.30901,24.916233,21.08,39.56,18.333672,12.005044
09/02/2017,61.106453,127.91003,821.36,164.04,134.14,106.810616,830.06,74.6988,155.35535,29.85832,84.139496,43.998585,82.47305,36.38031,33.460556,101.92196,107.63,142.95619,120.07385,27.163555,24.801014,21.71,40.91,16.760118,12.294321
10/02/2017,61.04922,127.62025,827.46,164.01,134.19,107.896675,834.85,75.31946,155.65552,29.830654,84.45412,44.151825,81.821976,36.44196,33.347317,102.63921,106.96,144.00209,119.72511,27.681736,24.704998,21.6,41.77,16.723528,13.113944
13/02/2017,61.73603,128.75038,836.53,165.85,134.05,108.49591,838.96,75.757576,156.85622,30.070408,84.98502,43.764214,82.1382,35.799076,33.781384,103.42002,109.62,144.53453,119.819374,27.754461,24.877829,21.32,42,16.805866,12.872879
14/02/2017,61.966347,130.42148,836.39,166.95,133.85,108.94532,840.03,75.593285,157.9601,30.199505,85.38812,43.51181,81.71966,35.88714,33.904053,103.135864,108.73,144.72472,120.07385,27.599918,25.033741,21.76,43.67,17.62923,12.872879
15/02/2017,61.927967,130.8948,842.7,167.28,133.44,109.731804,837.32,75.903625,159.08333,30.900316,86.23033,43.340553,84.75182,36.212986,34.01729,103.181694,108.3,144.99094,121.03519,27.63628,25.335821,21.89,43.17,18.086657,12.969304
16/02/2017,61.918365,130.73541,844.14,167.74,133.84,110.555725,842.17,75.11865,158.4636,31.00175,86.10227,43.683083,84.44489,36.32747,34.356983,101.44932,108.93,145.13428,122.6186,27.83628,25.014252,21.64,42.14,17.098616,12.92109
17/02/2017,62.01433,131.09764,845.07,168.57,133.53,111.28602,846.55,74.62579,152.62471,31.00175,86.15153,44.341125,84.723915,36.530025,34.423042,101.1285,108.47,145.1725,126.02099,28.190825,25.433266,21.88,41.82,17.281586,13.017517
20/02/2017,62.01433,131.09764,845.07,168.57,133.53,111.28602,846.55,74.62579,152.62471,31.00175,86.15153,44.341125,84.723915,36.530025,34.423042,101.1285,108.47,145.1725,126.02099,28.190825,25.433266,21.88,41.82,17.281586,13.017517
21/02/2017,61.889576,132.04427,856.44,168.92,133.72,112.03505,849.27,74.74443,155.48123,31.00175,86.60464,44.55747,85.26339,36.750187,34.460793,102.40259,110.71,145.08649,127.65149,28.481731,25.131186,21.78,42.49,17.528595,13.162156
22/02/2017,61.764816,132.44026,855.61,169.61,136.12,111.90397,851.36,73.8682,155.48123,30.974089,86.48643,44.77381,85.04947,36.626904,34.036156,101.17435,111.66,146.08986,128.10388,27.990828,25.111696,21.87,39.07,17.235844,13.113944
23/02/2017,62.01433,131.88007,852.19,170.15,135.36,113.94504,851,74.64403,157.44687,31.407486,86.86075,45.350723,84.761116,36.943935,34.139954,101.76095,111.19,144.7425,128.01907,28.536278,24.877829,21.67,37.84,17.217546,13.017517
24/02/2017,62.01433,132.00563,845.24,170.22,135.44,115.66978,847.81,74.00511,157.89229,31.591908,87.107,45.612133,84.68671,37.30501,34.470222,100.93602,111.16,144.42714,128.52803,29.38173,25.101952,21.81,36.74,17.185314,12.92109
27/02/2017,61.640064,132.26642,848.64,170.63,136.41,115.358765,849.67,74.42498,160.1388,31.610353,86.68345,45.017193,84.53789,36.82945,34.45135,102.43008,112.79,144.5418,128.594,28.918093,25.335821,21.5,36.79,17.2682,12.92109
28/02/2017,61.40014,132.32439,845.04,171.42,135.54,115.179695,844.93,74.22417,160.1388,31.462814,86.62435,44.737755,84.70532,36.80303,34.158833,103.11754,115.77,144.38892,128.94273,29.481728,25.072718,20.62,36.46,17.295834,12.728239
01/03/2017,62.321438,135.029,853.08,177.28,137.42,116.734764,856.75,75.77583,162.61765,31.739447,87.65864,44.90001,85.25408,37.0232,33.904053,104.38245,115.36,148.57439,129.27261,28.690823,24.897316,20.6,36.74,17.839203,12.92109
02/03/2017,61.428932,134.22728,848.91,175.89,136.76,116.51799,849.85,76.03141,162.00763,31.822441,87.20552,45.053253,84.5565,37.049618,33.885178,103.90581,115.28,146.2523,129.49878,28.76355,24.71217,20.93,36.77,17.231363,12.776451
03/03/2017,61.65925,135.01935,849.88,175.68,137.17,116.6688,849.08,75.2647,162.8694,31.83166,87.46163,45.15241,84.175156,36.996777,33.875744,104.07996,114.98,146.21407,129.04639,28.854458,24.799871,20.59,36.57,17.258991,12.776451
06/03/2017,61.678448,134.59435,846.61,175.4,137.42,116.5934,847.27,75.60241,163.35358,31.674898,87.60939,45.098324,84.054245,36.95274,33.564358,103.73165,115.17,146.38612,128.9333,28.472643,24.819359,20.05,36.19,17.433971,12.776451
07/03/2017,61.803207,134.76822,846.02,175.3,137.3,116.7065,851.15,75.31946,162.96625,31.342937,87.727585,44.566483,83.979836,36.88229,33.781384,102.48508,115.41,146.75877,129.03697,28.345367,24.380856,19.69,35.86,17.314249,12.535387
08/03/2017,62.369408,134.26593,850.5,174.97,137.72,116.96097,853.64,73.95948,163.19466,31.269165,87.62908,44.314075,83.84032,36.78542,33.611534,100.46856,114.65,146.23318,128.56573,28.281734,24.488045,19.14,33.92,17.258991,12.342534
09/03/2017,62.119907,133.95682,853,175.37,138.24,118.70453,857.84,74.54363,163.29181,31.39827,87.77684,44.422253,84.02634,36.935135,33.800255,100.86271,116.59,145.42094,129.17834,28.272644,24.55626,19.15,34.57,17.212944,12.342534
10/03/2017,62.311836,134.40112,852.46,174.98,138.79,118.9496,861.405,74.48887,165.20651,31.45359,88.387566,44.485355,84.70532,37.296204,33.885178,101.385155,117.8,147.45636,130.13026,28.418097,24.887573,19.26,34.31,17.590538,12.342534
13/03/2017,62.1007,134.45909,854.59,175.39,139.6,119.39254,864.58,74.31545,165.43007,31.45359,88.76189,44.59352,84.928535,37.31382,33.177467,100.23024,117.64,147.59013,130.2905,28.272644,24.809614,19.05,34.51,17.682638,12.196757
14/03/2017,61.812805,134.25626,852.53,174.73,139.32,119.74127,865.91,73.92296,164.31236,31.555029,88.210266,44.494366,84.64021,37.06723,33.196354,98.406204,116.12,145.67894,129.72499,28.181734,24.53677,19.02,34.39,17.433971,12.342534
15/03/2017,62.139095,135.6762,852.97,174.67,139.72,121.54139,868.39,74.84483,166.95598,31.9331,88.57472,45.19748,85.01226,37.50756,33.120857,99.79944,116.69,149.52042,130.68633,28.718098,24.936295,19.46,35.12,17.627378,12.536905
16/03/2017,62.033527,135.89835,853.42,174.08,139.99,121.070175,870,74.90872,166.48946,31.748667,88.69294,45.107338,85.04947,37.37546,33.1586,98.8645,116.14,148.70815,130.07368,28.299913,24.721914,19.82,34.88,17.783943,12.536905
17/03/2017,62.254253,135.22218,852.31,172.82,139.84,120.69317,872.37,74.84483,164.93439,31.647243,88.88993,45.422836,84.64021,37.52517,33.281273,98.69952,115.65,149.06174,129.63074,28.509007,25.004507,19.38,34.48,17.89446,12.585498
20/03/2017,62.311836,136.64214,856.97,172.07,139.94,120.70261,867.91,74.84483,163.28212,31.702568,87.84579,45.287624,84.84484,37.35785,33.432243,98.68119,117.06,149.02354,129.55534,28.145369,24.663446,19.59,34.51,17.636587,12.536905
21/03/2017,61.620865,135.07729,843.2,169.47,138.51,119.92978,850.14,74.689674,162.99055,31.582685,86.742546,45.215515,84.81694,37.058422,33.064243,99.0295,117.08,147.30345,129.60248,28.509007,24.322388,18.99,34.05,17.06559,12.488313
22/03/2017,62.407803,136.60349,848.06,169.3,139.59,118.99671,849.8,74.62579,162.33937,31.785559,87.19566,44.809868,84.630905,36.679737,33.37563,99.350296,116.88,147.74303,129.282,28.554459,24.419832,19.09,33.36,16.92744,12.585498
23/03/2017,62.254253,136.12053,847.38,169.89,139.53,118.657425,839.65,74.71705,160.64822,31.619574,87.53057,44.74677,84.426285,36.679737,33.281273,98.87367,118.13,147.23657,129.64017,28.363552,24.439322,18.98,33.5,16.936653,12.585498
24/03/2017,62.359825,135.85002,845.61,168.66,140.34,118.26159,835.14,74.14202,160.36635,31.352163,87.855644,44.782825,84.24026,36.706154,33.177467,98.983665,118.29,146.44345,129.88522,28.490822,24.517279,19.66,33.5,17.010328,12.585498
27/03/2017,62.47497,136.0819,846.82,167.44,140.32,118.56317,838.51,74.160286,159.9776,31.518143,87.61923,44.29605,84.16585,36.538834,33.394505,97.416275,117.8,146.0612,129.05582,28.536278,24.517279,19.86,34.45,16.816923,12.585498
28/03/2017,62.65732,138.90244,856,168.31,141.76,118.43125,840.63,74.6988,160.70654,31.499695,87.7867,44.440285,84.41699,36.600483,33.59266,98.23205,118.55,148.2495,129.08409,28.736279,24.790127,19.91,35.74,17.102427,12.877054
29/03/2017,62.83007,139.21153,874.32,166.59,142.65,117.73379,849.87,74.8631,158.85016,31.656466,87.84579,44.287045,84.268166,36.50361,33.564358,99.056984,119.78,147.60925,128.14159,28.699915,24.71217,20.62,36.3,17.111635,13.0714245
30/03/2017,63.06039,139.028,876.34,167.36,142.41,117.48876,849.48,76.39649,160.35664,31.674898,87.67833,44.22394,83.896126,36.776608,33.734203,98.791176,118.92,148.47884,127.51012,28.518095,24.751148,20.09,36.71,16.780087,13.314387
31/03/2017,63.204338,138.76721,886.54,166.68,142.05,117.385086,847.8,74.853966,159.40417,31.545809,87.54044,43.9445,83.570595,36.59167,34.036156,98.415375,120.37,148.79416,127.07656,28.927183,24.955784,19.78,36.91,16.697199,13.120017
03/04/2017,62.906834,138.80585,891.51,166.87,142.28,117.51703,856.75,74.90872,160.9398,31.573475,88.02311,44.332108,83.41247,36.609287,34.121082,98.8095,119.55,148.41191,126.80325,28.599913,24.887573,19.65,36.66,16.33802,12.877054
04/04/2017,63.079586,139.83943,906.83,166.86,141.73,117.50761,852.57,75.18254,160.33719,31.665674,87.45178,44.449306,83.62639,36.714966,34.234318,99.59779,119.44,149.03307,126.982346,28.845366,24.332132,19.31,37.14,15.822277,12.779867
05/04/2017,62.916424,139.11494,909.28,165.83,141.85,117.6207,848.91,75.3286,160.72598,31.527359,87.69804,44.187885,83.682205,36.55644,34.1777,99.57946,119.08,148.28772,126.5488,28.890823,24.49779,19.62,36.17,15.80386,12.682684
06/04/2017,63.079586,138.76721,898.28,166.47,141.17,117.85632,845.095,75.76671,160.69684,31.45359,87.75714,44.176483,83.15202,36.182144,33.998417,100.17524,120.07,148.95663,125.30468,28.872639,24.682936,20.27,36.79,15.923585,12.585498
07/04/2017,63.0316,138.4581,894.88,166.17,140.78,117.73379,842.1,75.53852,161.35773,31.444378,87.41237,44.38628,82.99391,36.17323,33.998417,99.78111,121.17,148.38327,125.55916,28.472643,24.283411,19.86,36.35,15.70255,12.536905
10/04/2017,62.887638,138.2939,907.04,166.35,141.04,117.18716,841.7,75.876236,160.83286,31.389044,87.53057,44.276825,83.23574,35.986084,33.781384,100.303566,121.99,149.11908,126.02099,28.727186,24.741404,19.73,36.74,15.849905,12.536905
11/04/2017,62.839657,136.80637,902.36,165.7,139.92,117.074066,839.88,75.61154,161.17305,31.287611,87.52073,44.422768,83.52408,35.92371,33.724762,99.88193,124.04,149.1764,126.79385,28.58173,25.072718,19.42,37.01,16.006472,12.488313
12/04/2017,62.599743,136.97057,896.23,165.11,139.58,118.18618,841.46,75.73019,160.91063,31.278389,87.35329,44.623447,83.99843,36.1465,33.620975,99.88193,123.07,143.55759,126.89751,28.736279,25.072718,19.28,36.2,16.209087,12.585498
13/04/2017,62.331017,136.24611,884.67,162.9,139.39,117.79977,840.18,74.5619,160.3275,31.241503,87.54044,44.3498,83.73801,35.896965,33.262394,97.25128,123.8,141.8375,126.16236,28.427187,24.37111,19.26,35.39,16.476164,12.342534
14/04/2017,62.331017,136.24611,884.67,162.9,139.39,117.79977,840.18,74.5619,160.3275,31.241503,87.54044,44.3498,83.73801,35.896965,33.262394,97.25128,123.8,141.8375,126.16236,28.427187,24.37111,19.26,35.39,16.476164,12.342534
17/04/2017,62.839657,136.99951,901.99,164.35,141.42,118.48776,855.13,74.46149,162.48514,31.352163,88.46637,44.523106,84.07284,35.914787,33.479427,97.315445,124.97,143.83469,128.05869,28.572643,24.595236,19.21,35.95,16.715618,12.488313
18/04/2017,62.75329,136.391,903.78,163.69,140.96,114.812126,853.99,73.977745,163.85555,31.204618,88.387566,44.8971,84.454185,35.87023,33.748356,96.86632,125.15,142.88866,128.5612,28.609005,24.595236,19.1,35.79,16.955072,12.342534
19/04/2017,62.417404,135.88869,899.2,162.76,142.27,114.388016,856.51,73.46659,164.49702,30.992537,88.407265,44.641685,83.97582,35.87023,33.885178,95.537254,125.07,142.93645,128.48535,28.045372,24.468555,19.19,34.55,16.568262,12.488313
20/04/2017,62.85884,137.58875,902.06,164.98,143.8,114.85925,860.08,73.941216,166.72269,31.112408,89.78632,44.15824,83.72278,35.968266,34.139954,96.13304,124.28,146.98811,128.6181,27.87264,24.566002,19.39,34.9,16.485376,12.97424
21/04/2017,63.72255,137.42455,898.53,163.41,143.68,114.755585,858.95,73.64914,166.35338,31.020197,89.78632,43.10012,83.05734,35.585056,34.272064,96.14219,123.78,146.76833,127.328575,27.827187,21.233368,18.99,34.87,16.209087,12.925646
24/04/2017,64.807,138.74788,907.41,165.78,145.47,115.82057,878.93,74.03249,167.49052,31.112408,90.47584,42.917686,83.92896,35.66526,34.677814,97.09546,123.46,149.97908,127.93543,27.918097,21.04822,19.44,35.12,16.42091,12.97424
25/04/2017,65.18126,139.60756,907.62,167.53,146.49,116.3295,888.84,74.598404,169.15248,31.130844,90.73196,42.598423,84.350716,35.593964,34.791046,97.82875,124.02,153.0274,129.09218,27.827187,21.564682,19.53,35.88,16.780087,13.0714245
26/04/2017,65.0949,138.78651,909.29,167.63,146.56,116.404915,889.14,74.29718,169.48296,31.213842,90.44629,43.200462,82.23258,36.039555,34.84767,97.23296,123.65,152.85541,126.64593,27.74537,21.818039,19.71,35.65,16.687988,12.877054
27/04/2017,65.51715,138.89279,918.38,166.55,147.7,116.62167,891.44,74.16941,169.72594,31.223064,90.22959,42.571056,82.18572,35.567234,35.319477,96.67383,125.33,152.19606,127.05361,27.74537,21.99344,21.67,35.04,16.586683,12.828461
28/04/2017,65.699486,138.75752,924.99,165.21,150.25,116.36721,924.52,74.52538,169.9689,31.278389,89.85527,41.87781,81.84831,35.317696,34.111652,97.80125,126.49,150.36134,126.759705,27.218098,21.847275,21.49,34.62,16.439327,12.634091
01/05/2017,66.61119,141.58774,948.23,165.44,152.46,116.24469,932.82,74.899605,169.68707,31.149292,89.89468,41.85045,81.62337,34.845367,34.26263,97.086296,127.25,149.54909,126.57005,26.781736,21.428257,21.17,34.61,16.687988,12.634091
02/05/2017,66.50563,142.48608,946.94,166.05,152.78,116.58397,937.09,74.89047,169.24968,30.992537,91.15553,41.87781,80.80801,34.711693,34.885414,96.573,128.98,149.04263,123.34632,26.390831,21.49647,21.05,34.02,16.63273,12.536905
03/05/2017,66.29449,142.0514,941.03,166.73,151.8,116.23526,948.45,75.48375,167.6946,30.863432,91.05702,42.09673,81.00481,34.22154,35.153965,97.81959,127.84,147.67615,124.39878,26.64857,21.184645,20.34,35.53,16.67878,12.488313
04/05/2017,66.03537,141.53946,937.53,166.34,150.85,116.819595,954.72,74.51624,169.13304,30.844994,91.23434,41.85045,81.02355,33.873974,35.03038,96.06887,128.19,148.02013,125.49864,26.574932,21.223623,20.42,33.65,16.881393,12.488313
05/05/2017,66.21771,143.88672,934.15,166.55,150.24,116.404915,950.28,74.8631,169.23026,30.872656,90.71225,42.589302,81.07042,34.36413,35.00186,96.96715,129.62,149.44394,126.001175,26.53811,21.554937,20.59,34.59,16.641941,12.634091
08/05/2017,66.16014,147.79877,949.04,165.02,151.06,116.15987,958.69,75.657166,169.54128,30.844994,90.54481,42.53458,81.11729,34.37304,34.735687,97.78291,131.42,149.19553,125.07199,26.749826,21.652382,20.53,34.89,16.59589,12.731276
09/05/2017,66.25611,148.7454,952.82,163.46,150.48,116.12216,956.71,75.12777,168.37497,30.780445,90.6236,42.343014,80.976685,34.061123,34.574085,96.31637,129.75,150.15112,125.56502,26.473675,21.85702,21.39,34.05,16.42091,13.022832
10/05/2017,66.51521,148.04025,948.95,163.72,150.29,115.745186,954.84,75.4687,168.52075,30.752518,90.869865,42.306534,81.061035,34.26609,34.23186,97.61792,129.19,150.63847,126.24768,26.55652,22.003185,21.18,35.28,18.373367,12.682684
11/05/2017,65.699486,149.32056,947.62,163.27,150.04,116.11274,955.89,76.11364,168.45273,30.761824,90.722115,41.97814,80.76113,34.257187,33.92766,97.35212,127.72,150.62885,125.74516,26.519701,21.83753,20.99,34.65,18.051031,12.634091
12/05/2017,65.62271,151.40588,961.35,163.32,150.33,116.52743,955.14,76.05836,166.98512,30.733892,91.34269,41.813953,80.77988,34.301754,33.775566,97.122955,127.53,149.50542,125.30902,26.436857,22.100632,20.58,34.76,18.03261,12.682684
15/05/2017,65.67071,151.01791,957.97,163.8,150.19,119.684715,959.22,76.288704,166.71298,30.836306,91.83521,41.39436,80.91108,34.390865,33.87063,97.938736,130.41,151.73311,125.86843,26.63016,21.886251,20.29,35.14,17.65501,12.925646
16/05/2017,66.993,150.79485,966.07,163.61,149.78,120.419846,964.61,76.05836,163.39874,30.352158,91.7564,41.330505,80.82672,34.03439,34.051243,98.30539,130.77,151.23376,123.93417,26.40924,22.071398,19.48,34.59,17.378721,12.925646
17/05/2017,65.13021,145.73181,944.76,161.26,144.85,119.38312,942.17,75.5424,164.11795,30.007673,90.54759,40.573406,80.84548,33.38382,33.30976,96.94427,134.08,147.6234,124.42721,26.317192,21.96238,18.94,33.82,17.185314,12.682684
18/05/2017,65.35218,147.95294,958.49,161.62,147.66,119.66586,950.5,75.32127,166.63522,29.998362,90.498245,41.08422,80.47995,33.820503,33.48087,97.379456,132,148.08429,123.96264,25.921375,21.883093,18.89,33.66,17.157684,12.682684
19/05/2017,65.33289,148.45732,959.84,163.24,148.06,119.69414,954.65,75.48712,167.74323,30.221811,91.258064,41.430843,80.82672,34.07895,33.65198,98.62945,132.8,151.09937,125.30902,25.995014,21.952467,19.1,34.53,17.2682,12.828461
22/05/2017,66.06643,149.35934,970.67,165.13,148.24,119.93919,964.07,75.8188,169.79396,29.905256,92.0771,41.485573,80.798615,34.087856,34.003708,98.25909,133.83,152.14601,125.69777,26.179117,21.694786,19.28,33.84,17.32346,13.168611
23/05/2017,66.288414,149.17506,971.54,165.48,148.07,120.18422,970.55,76.086006,170.29936,29.92388,92.61984,41.485573,80.67678,34.141335,34.089268,98.39796,134.31,152.28043,124.85389,26.234344,21.556036,19.49,33.78,17.48002,13.120017
24/05/2017,66.37529,148.72888,980.35,164.93,150.04,120.174805,977.61,75.8188,170.65897,29.840084,93.557274,41.08422,81.07042,33.99874,34.33643,98.35168,134.065,151.7235,125.89687,26.390831,22.21015,19.56,33.71,17.406347,13.265794
25/05/2017,67.195694,149.24294,993.38,165.3,151.96,120.99069,991.86,75.32127,173.0499,29.942501,93.78424,41.330505,81.40782,34.070038,34.469513,97.32389,135.55,152.92375,128.12505,26.565727,21.9822,19.49,32.64,17.249784,13.217201
26/05/2017,67.52384,148.99078,995.78,165.69,152.13,120.411995,993.27,75.137,172.51532,29.92388,93.419136,41.339622,81.773346,33.972004,34.469513,96.96279,136.02,152.94298,127.99232,26.620956,22.32908,19.69,33.08,17.671638,13.411573
29/05/2017,67.52384,148.99078,995.78,165.69,152.13,120.411995,993.27,75.137,172.51532,29.92388,93.419136,41.339622,81.773346,33.972004,34.469513,96.96279,136.02,152.94298,127.99232,26.620956,22.32908,19.69,33.08,17.671638,13.411573
30/05/2017,67.95818,149.04895,996.7,165.11,152.38,120.59223,996.17,74.7224,171.63086,29.914572,93.46848,42.142338,81.913925,34.35521,34.39347,96.35168,137.98,153.03899,127.93543,26.869493,22.547117,19.56,32.64,17.495481,13.265794
31/05/2017,67.40803,148.16634,994.62,165.28,151.46,121.67378,987.09,74.16958,170.26048,30.398716,93.971725,42.543694,82.56061,34.33739,34.326927,95.81464,138.18,152.40526,128.69394,26.915518,22.70569,19.16,32.48,17.56038,13.314387
01/06/2017,67.658966,148.5737,995.95,166.66,151.53,122.17661,988.29,74.35384,174.53693,30.454576,94.139496,42.42511,82.5981,34.640396,34.33643,96.54611,138.25,154.66174,128.73189,27.05359,22.57685,19.72,32.46,17.912699,13.605944
